query_id,workload_file,workload_row_number,table_name,column_name,predicate_value,expected_matching_rows,expected_matching_percent,query_ngram_count,query_fingerprint_width,query_fingerprint_ones,metadata_version,merge_step,metadata_file,partition_file_count,metadata_total_size_bytes,ground_truth_partition_count,metadata_partition_count,pruned_partition_count,false_positive_partition_count,false_negative_partition_count
141,title.title_queries.txt,142,title,title,pre,16496,0.65245112%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
142,title.title_queries.txt,143,title,title,rap,6885,0.27231607%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
143,title.title_queries.txt,144,title,title,rebel,871,0.03444986%,3,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,154,155,0,1,0
144,title.title_queries.txt,145,title,title,resu,1394,0.05513560%,2,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
145,title.title_queries.txt,146,title,title,riv,8794,0.34782100%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
146,title.title_queries.txt,147,title,title,rob,8011,0.31685172%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
147,title.title_queries.txt,148,title,title,rui,2310,0.09136531%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
148,title.title_queries.txt,149,title,title,s,1106931,43.78142413%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
149,title.title_queries.txt,150,title,title,sc,56313,2.22729631%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
150,title.title_queries.txt,151,title,title,sec,10737,0.42467069%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
151,title.title_queries.txt,152,title,title,sen,16387,0.64813994%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
152,title.title_queries.txt,153,title,title,shi,26070,1.03112274%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
153,title.title_queries.txt,154,title,title,sk,21422,0.84728467%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
154,title.title_queries.txt,155,title,title,snake,735,0.02907078%,3,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,144,155,0,11,0
155,title.title_queries.txt,156,title,title,son,24315,0.96170884%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
156,title.title_queries.txt,157,title,title,sp,47481,1.87797234%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
157,title.title_queries.txt,158,title,title,spac,2954,0.11683685%,2,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
158,title.title_queries.txt,159,title,title,spe,16477,0.65169963%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
159,title.title_queries.txt,160,title,title,spea,1161,0.04591997%,2,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,154,155,0,1,0
160,title.title_queries.txt,161,title,title,st,239894,9.48830682%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
161,title.title_queries.txt,162,title,title,ste,41917,1.65790456%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
162,title.title_queries.txt,163,title,title,stea,1454,0.05750873%,2,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
163,title.title_queries.txt,164,title,title,sto,29103,1.15108420%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
164,title.title_queries.txt,165,title,title,str,26651,1.05410250%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
165,title.title_queries.txt,166,title,title,su,62013,2.45274317%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
166,title.title_queries.txt,167,title,title,sup,6491,0.25673256%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
167,title.title_queries.txt,168,title,title,sw,10463,0.41383342%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
168,title.title_queries.txt,169,title,title,tal,19584,0.77458795%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
169,title.title_queries.txt,170,title,title,tat,9240,0.36546122%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
170,title.title_queries.txt,171,title,title,tee,6402,0.25321242%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
171,title.title_queries.txt,172,title,title,th,410433,16.23347910%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
172,title.title_queries.txt,173,title,title,the,339129,13.41325754%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
173,title.title_queries.txt,174,title,title,tou,8076,0.31942260%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
174,title.title_queries.txt,175,title,title,tran,6435,0.25451764%,2,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
175,title.title_queries.txt,176,title,title,tri,18290,0.72340755%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
176,title.title_queries.txt,177,title,title,tro,16954,0.67056597%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
177,title.title_queries.txt,178,title,title,un,125531,4.96501223%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
178,title.title_queries.txt,179,title,title,unter,3819,0.15104940%,3,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
179,title.title_queries.txt,180,title,title,vi,76171,3.01272153%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
180,title.title_queries.txt,181,title,title,vic,5419,0.21433272%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
181,title.title_queries.txt,182,title,title,vin,12162,0.48103240%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
182,title.title_queries.txt,183,title,title,wa,70125,2.77358965%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
183,title.title_queries.txt,184,title,title,walki,621,0.02456184%,3,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,147,155,0,8,0
184,title.title_queries.txt,185,title,title,we,51561,2.03934483%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
185,title.title_queries.txt,186,title,title,win,12546,0.49622040%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
186,title.title_queries.txt,187,title,title,wom,6031,0.23853860%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
187,title.title_queries.txt,188,title,title,yar,2195,0.08681682%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
188,title.title_queries.txt,189,title,title,ze,20814,0.82323701%,0,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
189,title.title_queries.txt,190,title,title,zen,4196,0.16596053%,1,8,0,0,concatenated_block_infix_fingerprint_distribution_entropy_8bit,block_infix_fingerprint_v000.json,155,155,155,155,0,0,0
0,title.title_queries.txt,1,title,title,1.,242644,9.59707504%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,153,155,0,2,0
1,title.title_queries.txt,2,title,title,1.1,76717,3.03431697%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,114,155,0,41,0
2,title.title_queries.txt,3,title,title,10.,3390,0.13408155%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,116,155,0,39,0
3,title.title_queries.txt,4,title,title,11,79701,3.15234038%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
4,title.title_queries.txt,5,title,title,19,123056,4.86712083%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
5,title.title_queries.txt,6,title,title,1997,6039,0.23885501%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,138,155,0,17,0
6,title.title_queries.txt,7,title,title,20,251375,9.94240426%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
7,title.title_queries.txt,8,title,title,200,160621,6.35289474%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
8,title.title_queries.txt,9,title,title,2001,14091,0.55732837%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,153,155,0,2,0
9,title.title_queries.txt,10,title,title,201,76599,3.02964982%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
10,title.title_queries.txt,11,title,title,2010,17044,0.67412566%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
11,title.title_queries.txt,12,title,title,2012,26437,1.04563835%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
12,title.title_queries.txt,13,title,title,30,16745,0.66229959%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
13,title.title_queries.txt,14,title,title,affa,2233,0.08831980%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
14,title.title_queries.txt,15,title,title,affai,2108,0.08337579%,3,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
15,title.title_queries.txt,16,title,title,alf,1987,0.07858998%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
16,title.title_queries.txt,17,title,title,ama,16451,0.65067128%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
17,title.title_queries.txt,18,title,title,an,375124,14.83693468%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
18,title.title_queries.txt,19,title,title,and,106720,4.22099804%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
19,title.title_queries.txt,20,title,title,anne,3419,0.13522856%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
20,title.title_queries.txt,21,title,title,arm,8536,0.33761656%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
21,title.title_queries.txt,22,title,title,at,196254,7.76225403%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
22,title.title_queries.txt,23,title,title,au,55156,2.18153456%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
23,title.title_queries.txt,24,title,title,auf,3961,0.15666579%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,154,155,0,1,0
24,title.title_queries.txt,25,title,title,awa,10202,0.40351033%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
25,title.title_queries.txt,26,title,title,awak,743,0.02938720%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,149,155,0,6,0
26,title.title_queries.txt,27,title,title,awards,2536,0.10030408%,4,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,147,155,0,8,0
27,title.title_queries.txt,28,title,title,ba,86795,3.43292284%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
28,title.title_queries.txt,29,title,title,babes,551,0.02179320%,3,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,120,155,0,35,0
29,title.title_queries.txt,30,title,title,bail,600,0.02373125%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,144,155,0,11,0
30,title.title_queries.txt,31,title,title,bat,8897,0.35189486%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
31,title.title_queries.txt,32,title,title,bea,11317,0.44761090%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
32,title.title_queries.txt,33,title,title,ben,9233,0.36518436%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
33,title.title_queries.txt,34,title,title,big,10558,0.41759087%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
34,title.title_queries.txt,35,title,title,bio,1247,0.04932144%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
35,title.title_queries.txt,36,title,title,bir,6333,0.25048333%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
36,title.title_queries.txt,37,title,title,bl,53010,2.09665579%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
37,title.title_queries.txt,38,title,title,block,1004,0.03971029%,3,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,153,155,0,2,0
38,title.title_queries.txt,39,title,title,bonn,631,0.02495736%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,147,155,0,8,0
39,title.title_queries.txt,40,title,title,boy,8802,0.34813741%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
40,title.title_queries.txt,41,title,title,br,51305,2.02921950%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
41,title.title_queries.txt,42,title,title,brea,6032,0.23857815%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
42,title.title_queries.txt,43,title,title,bri,12343,0.48819133%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
43,title.title_queries.txt,44,title,title,british,611,0.02416632%,5,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,140,155,0,15,0
44,title.title_queries.txt,45,title,title,ca,115751,4.57819288%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
45,title.title_queries.txt,46,title,title,cars,801,0.03168122%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,152,155,0,3,0
46,title.title_queries.txt,47,title,title,ce,92290,3.65026152%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
47,title.title_queries.txt,48,title,title,ch,175082,6.92485738%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
48,title.title_queries.txt,49,title,title,cha,35816,1.41659732%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
49,title.title_queries.txt,50,title,title,chan,8078,0.31950171%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
50,title.title_queries.txt,51,title,title,charl,2521,0.09971080%,3,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
51,title.title_queries.txt,52,title,title,chicken,991,0.03919611%,5,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,153,155,0,2,0
52,title.title_queries.txt,53,title,title,cl,27352,1.08182851%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
53,title.title_queries.txt,54,title,title,co,117375,4.64242546%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
54,title.title_queries.txt,55,title,title,come,7356,0.29094510%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
55,title.title_queries.txt,56,title,title,cor,9765,0.38622607%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
56,title.title_queries.txt,57,title,title,cous,594,0.02349394%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,144,155,0,11,0
57,title.title_queries.txt,58,title,title,cov,2669,0.10556450%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
58,title.title_queries.txt,59,title,title,d,798058,31.56485434%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
59,title.title_queries.txt,60,title,title,da,117428,4.64452172%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
60,title.title_queries.txt,61,title,title,dak,992,0.03923566%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,154,155,0,1,0
61,title.title_queries.txt,62,title,title,de,243530,9.63211819%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
62,title.title_queries.txt,63,title,title,der,54389,2.15119811%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
63,title.title_queries.txt,64,title,title,des,22764,0.90036356%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
64,title.title_queries.txt,65,title,title,di,108536,4.29282462%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
65,title.title_queries.txt,66,title,title,die,25578,1.01166312%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
66,title.title_queries.txt,67,title,title,divi,1358,0.05371173%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,154,155,0,1,0
67,title.title_queries.txt,68,title,title,do,89858,3.55407086%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
68,title.title_queries.txt,69,title,title,dr.,1942,0.07681014%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
69,title.title_queries.txt,70,title,title,ea,133235,5.26972146%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
70,title.title_queries.txt,71,title,title,edu,1873,0.07408105%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
71,title.title_queries.txt,72,title,title,eri,30217,1.19514522%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
72,title.title_queries.txt,73,title,title,erot,942,0.03725806%,2,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,130,155,0,25,0
73,title.title_queries.txt,74,title,title,fa,56450,2.23271495%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
74,title.title_queries.txt,75,title,title,fen,3410,0.13487259%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
75,title.title_queries.txt,76,title,title,fes,5549,0.21947450%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
76,title.title_queries.txt,77,title,title,foo,5502,0.21761555%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
77,title.title_queries.txt,78,title,title,fro,14404,0.56970817%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
78,title.title_queries.txt,79,title,title,ge,115800,4.58013093%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
79,title.title_queries.txt,80,title,title,gh,52781,2.08759837%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
80,title.title_queries.txt,81,title,title,gi,48835,1.93152586%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
81,title.title_queries.txt,82,title,title,gra,16829,0.66562196%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
82,title.title_queries.txt,83,title,title,grand,4086,0.16160980%,3,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
83,title.title_queries.txt,84,title,title,great,5476,0.21658719%,3,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
84,title.title_queries.txt,85,title,title,ha,141087,5.58028440%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
85,title.title_queries.txt,86,title,title,he,431607,17.07095485%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
86,title.title_queries.txt,87,title,title,hel,11222,0.44385345%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
87,title.title_queries.txt,88,title,title,her,47843,1.89229019%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
88,title.title_queries.txt,89,title,title,hig,5713,0.22596104%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
89,title.title_queries.txt,90,title,title,hir,5584,0.22085882%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
90,title.title_queries.txt,91,title,title,his,14750,0.58339319%,1,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
91,title.title_queries.txt,92,title,title,ho,126941,5.02078066%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
92,title.title_queries.txt,93,title,title,hu,30820,1.21899512%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
93,title.title_queries.txt,94,title,title,il,127891,5.05835514%,0,16,0,1,concatenated_block_infix_fingerprint_distribution_entropy_16bit,block_infix_fingerprint_v001.json,155,310,155,155,0,0,0
